Drive homing rate,Resistance formation rate,rate wt,rate dr,rate of function preserving resistance,rate of function disrupting resistance,rate of inds with at least 1 drive copy,ending pop size
0.56,0.038,0,0.523555,0,0.476445,0.768007,4776
0.56,0.039,0,0.55059,0,0.44941,0.794381,4912
0.56,0.04,0,0.612644,0,0.387356,0.847611,4856
0.56,0.041,0,0.632672,0,0.367328,0.863109,4741
0.56,0.042,0,0.49486,0,0.50514,0.736102,4767
0.5,0.034,0,0.575133,0,0.424867,0.821356,4898
0.56,0.043,0,0.431597,0,0.568403,0.675865,5146
0.56,0.044,0,0.72372,0,0.27628,0.929363,4785
0.56,0.045,0,0.572067,0,0.427933,0.820695,4919
0.56,0.046,0,0.548846,0,0.451154,0.79921,4811
0.56,0.047,0,0.547926,0,0.452074,0.790926,4893
0.56,0.048,0,0.623272,0,0.376728,0.852325,4774
0.56,0.049,0,0.617777,0.000945577,0.381278,0.849758,4759
0.56,0.05,0,0.65579,0,0.34421,0.877978,4827
0.57,0,0,1,0,0,1,4709
0.57,0.001,0,0.992182,0,0.00781774,1,4477
0.5,0.035,0,0.547494,0,0.452506,0.795135,4769
0.57,0.002,0,0.951253,0,0.0487468,0.998513,4708
0.57,0.003,0,0.959798,0,0.0402021,0.998106,4751
0.57,0.004,0,0.897827,0,0.102173,0.990807,4786
0.57,0.005,0,0.949465,0,0.0505352,0.998559,4858
0.57,0.006,0,0.848931,0,0.151069,0.97311,4723
0.57,0.007,0,0.89051,0,0.10949,0.984003,4626
0.57,0.008,0,0.985092,0,0.014908,1,4729
0.57,0.009,0,0.63121,0,0.36879,0.862107,4489
0.57,0.01,0,0.837003,0,0.162997,0.973014,4632
0.57,0.011,0,0.842538,0,0.157462,0.974009,4617
0.5,0.036,0,0.555932,0,0.444068,0.801108,4872
0.57,0.012,0,0.837548,0,0.162452,0.968387,4903
0.57,0.013,0,0.734365,0,0.265635,0.925826,4813
0.57,0.014,0,0.724513,0,0.275487,0.92499,4826
0.57,0.015,0,0.931214,0,0.0687859,0.995322,4703
0.57,0.016,0,0.775591,0,0.224409,0.945504,4826
0.57,0.017,0,0.840754,0,0.159246,0.980827,4694
0.57,0.018,0,0.655198,0,0.344802,0.883838,4752
0.57,0.019,0,0.751509,0,0.248491,0.935692,4805
0.57,0.02,0,0.899196,0,0.100804,0.987631,4851
0.57,0.021,0,0.808833,0,0.191167,0.959517,4891
0.5,0.037,0,0.616602,0,0.383398,0.859256,4867
0.57,0.022,0,0.831124,0,0.168876,0.974134,4678
0.57,0.023,0,0.749306,0,0.250694,0.939168,4685
0.57,0.024,0,0.761648,0,0.238352,0.941338,4722
0.57,0.025,0,0.689271,0,0.310729,0.899013,4763
0.57,0.026,0,0.90029,0,0.0997104,0.990484,4834
0.57,0.027,0,0.632806,0,0.367194,0.859923,4676
0.57,0.028,0,0.798672,0,0.201328,0.96181,4818
0.57,0.029,0,0.652126,0,0.347874,0.87753,4940
0.57,0.03,0,0.711164,0,0.288836,0.914837,4873
0.57,0.031,0,0.516598,0,0.483402,0.765574,4880
0.5,0.038,0,0.546369,0,0.453631,0.790811,4723
0.57,0.032,0,0.819305,0,0.180695,0.972086,4693
0.57,0.033,0,0.734023,0,0.265977,0.922515,4788
0.57,0.034,0,0.552723,0,0.447277,0.80303,4884
0.57,0.035,0,0.599407,0,0.400593,0.840663,4889
0.57,0.036,0,0.639341,0,0.360659,0.870237,4855
0.57,0.037,0,0.64417,0,0.35583,0.868993,4786
0.57,0.038,0,0.602474,0,0.397526,0.839381,4850
0.57,0.039,0,0.686362,0,0.313638,0.899214,4832
0.57,0.04,0,0.597343,0,0.402657,0.840397,4931
0.57,0.041,0,0.568082,0,0.431918,0.815116,4803
0.5,0.003,0,0.862749,0,0.137251,0.983389,4816
0.5,0.039,0,0.588151,0,0.411849,0.833162,4861
0.57,0.042,0,0.641341,0,0.358659,0.880202,4758
0.57,0.043,0,0.677531,0,0.322469,0.897043,4633
0.57,0.044,0,0.577329,0,0.422671,0.824845,4830
0.57,0.045,0,0.437928,0,0.562072,0.685915,4970
0.57,0.046,0,0.634954,0,0.365046,0.868189,4772
0.57,0.047,0,0.552291,0,0.447709,0.800594,4714
0.57,0.048,0,0.510511,0,0.489489,0.761886,5090
0.57,0.049,0,0.568387,0,0.431613,0.812423,4862
0.57,0.05,0,0.582094,0,0.417906,0.827663,4909
0.58,0,0,1,0,0,1,4596
0.5,0.04,0,0.556291,0,0.443709,0.795116,4832
0.58,0.001,0,1,0,0,1,4710
0.58,0.002,0,1,0,0,1,4620
0.58,0.003,0,0.936487,0,0.0635126,0.995463,4629
0.58,0.004,0,0.972395,0,0.0276054,0.999572,4673
0.58,0.005,0,0.804511,0,0.195489,0.959142,4944
0.58,0.006,0,0.998327,0,0.00167294,1,4782
0.58,0.007,0,0.872695,0,0.127305,0.981768,4717
0.58,0.008,0,0.897921,0,0.102079,0.988238,4761
0.58,0.009,0,0.912418,0,0.087582,0.992596,4727
0.58,0.01,0,0.898482,0,0.101518,0.99241,4743
0.5,0.041,0,0.590218,0,0.409782,0.828812,4866
0.58,0.011,0,0.840076,0,0.159924,0.972887,4721
0.58,0.012,0,0.815587,0,0.184413,0.965131,4818
0.58,0.013,0,0.74747,0,0.25253,0.940767,4744
0.58,0.014,0,0.793844,0,0.206156,0.958536,4727
0.58,0.015,0,0.836499,0,0.163501,0.970758,4685
0.58,0.016,0,0.803112,0,0.196888,0.961098,4627
0.58,0.017,0,0.775113,0,0.224887,0.948127,4858
0.58,0.018,0,0.662801,0,0.337199,0.885491,4742
0.58,0.019,0,0.788414,0,0.211586,0.947467,4816
0.58,0.02,0,0.716366,0,0.283634,0.923303,4772
0.5,0.042,0,0.523466,0,0.476534,0.766145,4986
0.58,0.021,0,0.721763,0,0.278237,0.921123,4843
0.58,0.022,0,0.917776,0,0.082224,0.993242,4883
0.58,0.023,0,0.76904,0,0.23096,0.945157,4832
0.58,0.024,0,0.838969,0,0.161031,0.971893,4732
0.58,0.025,0,0.681593,0,0.318407,0.894965,4846
0.58,0.026,0,0.676452,0,0.323548,0.898228,4854
0.58,0.027,0,0.742133,0,0.257867,0.938292,4894
0.58,0.028,0,0.743311,0,0.256689,0.934365,4784
0.58,0.029,0,0.745544,0,0.254456,0.940449,4769
0.58,0.03,0,0.668777,0,0.331223,0.893562,4660
0.5,0.043,0,0.460415,0,0.539585,0.716977,4724
0.58,0.031,0,0.573704,0,0.426296,0.810042,4959
0.58,0.032,0,0.668601,0,0.331399,0.88563,4739
0.58,0.033,0,0.621622,0,0.378378,0.852853,4995
0.58,0.034,0,0.618155,0,0.381845,0.855097,4748
0.58,0.035,0,0.636589,0,0.363411,0.86847,4843
0.58,0.036,0,0.590777,0,0.409223,0.825301,4814
0.58,0.037,0,0.861013,0,0.138987,0.982627,4835
0.58,0.038,0,0.716958,0,0.283042,0.918121,4812
0.58,0.039,0,0.616251,0,0.383749,0.852436,4886
0.58,0.04,0,0.58572,0,0.41428,0.828144,4818
0.5,0.044,0,0.511511,0,0.488489,0.761616,4778
0.58,0.041,0,0.603001,0,0.396999,0.843814,4898
0.58,0.042,0,0.62206,0,0.37794,0.8564,4805
0.58,0.043,0,0.613507,0,0.386493,0.852522,4916
0.58,0.044,0,0.556075,0,0.443925,0.802492,4815
0.58,0.045,0,0.383528,0,0.616472,0.618931,4881
0.58,0.046,0,0.42955,0,0.57045,0.678772,4819
0.58,0.047,0,0.342681,0,0.657319,0.56568,4796
0.58,0.048,0,0.493518,0,0.506482,0.748105,5014
0.58,0.049,0,0.501253,0,0.498747,0.74525,4789
0.58,0.05,0,0.592464,0,0.407536,0.830538,4591
0.5,0.045,0,0.675932,0,0.324068,0.897577,4911
0.59,0,0,1,0,0,1,4747
0.59,0.001,0,0.990586,0,0.00941423,1,4780
0.59,0.002,0,0.977039,0,0.0229614,0.999142,4660
0.59,0.003,0,0.95939,0,0.0406097,0.99775,4888
0.59,0.004,0,0.912492,0,0.0875078,0.991686,4811
0.59,0.005,0,0.972103,0,0.0278965,0.999786,4678
0.59,0.006,0,0.979663,0,0.0203368,0.999563,4573
0.59,0.007,0,0.847428,0,0.152572,0.972089,4801
0.59,0.008,0,0.932605,0,0.0673947,0.996691,4533
0.59,0.009,0,0.866759,0,0.133241,0.98198,4717
0.5,0.046,0,0.539916,0,0.460084,0.792437,4760
0.59,0.01,0,0.907892,0,0.0921079,0.991682,4929
0.59,0.011,0,0.867509,0,0.132491,0.983295,4789
0.59,0.012,0,0.852383,0,0.147617,0.978068,4742
0.59,0.013,0,0.843262,0,0.156738,0.974565,4482
0.59,0.014,0,0.837035,0,0.162965,0.9761,4728
0.59,0.015,0,0.867691,0,0.132309,0.984534,4720
0.59,0.016,0,0.764743,0,0.235257,0.943368,4697
0.59,0.017,0,0.530583,0,0.469417,0.771552,4872
0.59,0.018,0,0.638712,0,0.361288,0.872236,4704
0.59,0.019,0,0.846577,0,0.153423,0.976556,4820
0.5,0.047,0,0.477273,0,0.522727,0.721643,4796
0.59,0.02,0,0.748142,0,0.251858,0.937655,4844
0.59,0.021,0,0.687487,0,0.312513,0.903489,4787
0.59,0.022,0,0.827698,0,0.172302,0.972281,4762
0.59,0.023,0,0.761703,0,0.238297,0.949474,4849
0.59,0.024,0,0.790076,0,0.209924,0.955099,4766
0.59,0.025,0,0.587329,0,0.412671,0.827994,4901
0.59,0.026,0,0.689364,0,0.310636,0.904237,4626
0.59,0.027,0,0.703954,0,0.296046,0.906139,4805
0.59,0.028,0,0.728168,0,0.271832,0.931757,4821
0.59,0.029,0,0.568075,0,0.431925,0.816486,4877
0.5,0.048,0,0.54647,0,0.45353,0.794695,4788
0.59,0.03,0,0.700042,0,0.299958,0.907267,4734
0.59,0.031,0,0.745527,0,0.254473,0.937697,4751
0.59,0.032,0,0.700372,0,0.299628,0.902913,4841
0.59,0.033,0,0.60864,0,0.39136,0.846776,4699
0.59,0.034,0,0.691863,0,0.308137,0.903426,4670
0.59,0.035,0,0.561854,0,0.438146,0.808854,4834
0.59,0.036,0,0.653455,0,0.346545,0.880473,4819
0.59,0.037,0,0.657321,0,0.342679,0.878297,4815
0.59,0.038,0,0.590947,0,0.409053,0.830766,4739
0.59,0.039,0,0.498569,0,0.501431,0.757055,4890
0.5,0.004,0,0.87845,0,0.12155,0.985688,4891
0.5,0.049,0,0.490778,0,0.509222,0.733962,4988
0.59,0.04,0,0.627241,0,0.372759,0.859468,4853
0.59,0.041,0,0.486908,0,0.513092,0.73336,5003
0.59,0.042,0,0.602176,0,0.397824,0.833575,4825
0.59,0.043,0,0.490459,0,0.509541,0.742793,4926
0.59,0.044,0,0.60748,0,0.39252,0.839906,4666
0.59,0.045,0,0.466439,0,0.533561,0.712658,4827
0.59,0.046,0,0.445399,0,0.554601,0.689992,4716
0.59,0.047,0,0.58295,0,0.41705,0.827204,4786
0.59,0.048,0,0.489559,0,0.510441,0.746889,4741
0.59,0.049,0,0.45663,0,0.54337,0.707823,4819
0.5,0.05,0,0.64208,0,0.35792,0.876058,4962
0.59,0.05,0,0.541718,0,0.458282,0.787992,4830
0.6,0,0,1,0,0,1,4715
0.6,0.001,0,1,0,0,1,4613
0.6,0.002,0,0.984359,0,0.0156413,0.999374,4795
0.6,0.003,0,0.992246,0,0.00775441,1,4707
0.6,0.004,0,0.920581,0,0.0794193,0.992955,4684
0.6,0.005,0,0.901331,0,0.0986694,0.988127,4885
0.6,0.006,0,0.830814,0,0.169186,0.970823,4764
0.6,0.007,0,0.898029,0,0.101971,0.991217,4668
0.6,0.008,0,0.937643,0,0.0623569,0.996461,4803
0.51,0,0,1,0,0,1,4724
0.6,0.009,0,0.755399,0,0.244601,0.936884,4769
0.6,0.01,0,0.910718,0,0.0892819,0.991805,4637
0.6,0.011,0,0.803586,0,0.196414,0.960821,4824
0.6,0.012,0,0.819096,0,0.180904,0.969728,4823
0.6,0.013,0,0.916064,0,0.0839362,0.991489,4700
0.6,0.014,0,0.66794,0,0.33206,0.896244,4713
0.6,0.015,0,0.882065,0,0.117935,0.986957,4600
0.6,0.016,0,0.848868,0,0.151132,0.977984,4860
0.6,0.017,0,0.693623,0,0.306377,0.90984,4736
0.6,0.018,0,0.908738,0,0.0912623,0.993699,4761
0.51,0.001,0,1,0,0,1,4633
0.6,0.019,0,0.80145,0,0.19855,0.964385,4689
0.6,0.02,0,0.64998,0,0.35002,0.877039,4904
0.6,0.021,0,0.852575,0,0.147425,0.975107,4660
0.6,0.022,0,0.683485,0,0.316515,0.899088,4826
0.6,0.023,0,0.718233,0,0.281767,0.923802,4777
0.6,0.024,0,0.774528,0,0.225472,0.946899,4821
0.6,0.025,0,0.716775,0,0.283225,0.915817,4906
0.6,0.026,0,0.482558,0,0.517442,0.731334,4902
0.6,0.027,0,0.610417,0,0.389583,0.848613,4723
0.6,0.028,0,0.721534,0,0.278466,0.923734,4681
0.51,0.002,0,0.996171,0,0.00382864,1,4832
0.6,0.029,0,0.490017,0,0.509983,0.7438,4758
0.6,0.03,0,0.816038,0,0.183962,0.96499,4770
0.6,0.031,0,0.842763,0,0.157237,0.972032,4684
0.6,0.032,0,0.618452,0,0.381548,0.850477,4715
0.6,0.033,0,0.721966,0,0.278034,0.919904,4994
0.6,0.034,0,0.618234,0,0.381766,0.852261,4711
0.6,0.035,0,0.83485,0,0.16515,0.972699,4835
0.6,0.036,0,0.600522,0,0.399478,0.84744,4785
0.6,0.037,0,0.623591,0,0.376409,0.851248,4968
0.6,0.038,0,0.578224,0,0.421776,0.819971,4877
0.51,0.003,0,0.99256,0,0.00743955,1,4839
0.6,0.039,0,0.564189,0,0.435811,0.804668,4884
0.6,0.04,0,0.478945,0,0.521055,0.729759,4607
0.6,0.041,0,0.678971,0,0.321029,0.89382,4822
0.6,0.042,0,0.525456,0,0.474544,0.775254,4930
0.6,0.043,0,0.647047,0,0.352953,0.863486,4842
0.6,0.044,0,0.605007,0,0.394993,0.842955,4833
0.6,0.045,0,0.657267,0,0.342733,0.878749,4734
0.6,0.046,0,0.57005,0,0.42995,0.809564,4768
0.6,0.047,0,0.552313,0,0.447687,0.793506,4712
0.6,0.048,0,0.678415,0,0.321585,0.895197,4809
0.51,0.004,0,0.996464,0,0.00353622,1,4666
0.6,0.049,0,0.537087,0,0.462913,0.782645,4840
0.6,0.05,0,0.525133,0,0.474867,0.774518,4874
0.61,0,0,1,0,0,1,4722
0.61,0.001,0,0.991888,0,0.00811226,0.999781,4561
0.61,0.002,0,0.966365,0,0.0336352,0.999353,4638
0.61,0.003,0,0.933495,0,0.0665051,0.996627,4744
0.61,0.004,0,0.914198,0,0.0858018,0.992441,4895
0.61,0.005,0,0.990276,0,0.0097243,1,4679
0.61,0.006,0,0.98647,0,0.0135304,0.999584,4804
0.61,0.007,0,0.971148,0,0.0288521,0.999591,4887
0.51,0.005,0,0.952666,0,0.0473342,0.998111,4764
0.61,0.008,0,0.856531,0,0.143469,0.978265,4785
0.61,0.009,0,0.894416,0,0.105584,0.991184,4764
0.61,0.01,0,0.74882,0,0.25118,0.937983,4660
0.61,0.011,0,0.815617,0,0.184383,0.966399,4732
0.61,0.012,0,0.842432,0,0.157568,0.971526,4671
0.61,0.013,0,0.96498,0,0.0350199,0.999116,4526
0.61,0.014,0,0.962332,0,0.0376684,0.997896,4752
0.61,0.015,0,0.799653,0,0.200347,0.962033,4899
0.61,0.016,0,0.681658,0,0.318342,0.89759,4814
0.61,0.017,0,0.797799,0,0.202201,0.957862,4770
0.51,0.006,0,0.873842,0,0.126158,0.984565,4859
0.61,0.018,0,0.787004,0,0.212996,0.951921,4763
0.61,0.019,0,0.693626,0,0.306374,0.906815,4754
0.61,0.02,0,0.633998,0,0.366002,0.869662,4918
0.61,0.021,0,0.669821,0,0.330179,0.889243,5020
0.61,0.022,0,0.783707,0,0.216293,0.954288,4769
0.61,0.023,0,0.674295,0,0.325705,0.89293,4894
0.61,0.024,0,0.700439,0,0.299561,0.913216,4782
0.61,0.025,0,0.736405,0,0.263595,0.93296,4818
0.61,0.026,0,0.853628,0,0.146372,0.980442,4755
0.61,0.027,0,0.679926,0,0.320074,0.904782,4852
0.51,0.007,0,0.928513,0,0.0714873,0.99507,4868
0.61,0.028,0,0.787045,0,0.212955,0.955032,4670
0.61,0.029,0,0.621819,0,0.378181,0.861076,4794
0.61,0.03,0,0.569131,0,0.430869,0.812953,4694
0.61,0.031,0,0.504412,0.0336275,0.461961,0.753922,5100
0.61,0.032,0,0.640768,0,0.359232,0.875519,4820
0.61,0.033,0,0.667366,0,0.332634,0.885487,4768
0.61,0.034,0,0.578651,0,0.421349,0.821391,4787
0.61,0.035,0,0.575058,0,0.424942,0.814463,4743
0.61,0.036,0,0.497053,0,0.502947,0.749316,4751
0.61,0.037,0,0.623621,0,0.376379,0.863509,4623
0.5,0.005,0,0.91229,0,0.0877101,0.992017,4760
0.51,0.008,0,0.927138,0,0.0728616,0.99515,4536
0.61,0.038,0,0.685087,0,0.314913,0.898388,4714
0.61,0.039,0,0.646875,0,0.353125,0.878427,4960
0.61,0.04,0,0.551498,0,0.448502,0.808371,4874
0.61,0.041,0,0.582186,0,0.417814,0.827328,4940
0.61,0.042,0,0.486937,0,0.513063,0.737091,4861
0.61,0.043,0,0.468028,0,0.531972,0.712046,4848
0.61,0.044,0,0.633271,0,0.366729,0.866213,4851
0.61,0.045,0,0.519017,0,0.480983,0.76912,4864
0.61,0.046,0,0.67315,0,0.32685,0.896617,4730
0.61,0.047,0,0.648419,0.0106475,0.340934,0.877823,4649
0.51,0.009,0,0.81318,0,0.18682,0.965855,4598
0.61,0.048,0,0.698161,0,0.301839,0.905618,4895
0.61,0.049,0,0.67675,0,0.32325,0.898398,4744
0.61,0.05,0,0.557873,0,0.442127,0.808551,4795
0.62,0,0,1,0,0,1,4651
0.62,0.001,0,1,0,0,1,4634
0.62,0.002,0,0.997756,0,0.00224407,1,4679
0.62,0.003,0,0.945767,0,0.0542334,0.997683,4748
0.62,0.004,0,0.905346,0,0.0946536,0.990431,4807
0.62,0.005,0,0.930431,0,0.0695688,0.993287,4916
0.62,0.006,0,0.969669,0,0.0303307,0.999188,4929
0.51,0.01,0,0.851037,0,0.148963,0.977593,4820
0.62,0.007,0,0.908321,0,0.091679,0.992378,4723
0.62,0.008,0,0.993641,0,0.00635913,1,4639
0.62,0.009,0,0.750373,0,0.249627,0.930446,4687
0.62,0.01,0,0.959562,0,0.0404381,0.998736,4748
0.62,0.011,0,0.862931,0,0.137069,0.97937,4702
0.62,0.012,0,0.845474,0,0.154526,0.979127,4695
0.62,0.013,0,0.710149,0,0.289851,0.913444,4887
0.62,0.014,0,0.934301,0,0.0656989,0.995269,4650
0.62,0.015,0,0.900892,0,0.0991084,0.990048,4823
0.62,0.016,0,0.855934,0,0.144066,0.976181,4786
0.51,0.011,0,0.946895,0,0.0531049,0.998929,4670
0.62,0.017,0,0.685783,0,0.314217,0.895296,4804
0.62,0.018,0,0.673582,0,0.326418,0.898637,5061
0.62,0.019,0,0.843585,0,0.156415,0.977249,4747
0.62,0.02,0,0.832374,0,0.167626,0.970783,4689
0.62,0.021,0,0.634974,0,0.365026,0.868063,4775
0.62,0.022,0,0.759517,0,0.240483,0.936135,4807
0.62,0.023,0,0.666037,0,0.333963,0.890078,4767
0.62,0.024,0,0.714028,0,0.285972,0.913427,4990
0.62,0.025,0,0.714256,0,0.285744,0.921859,4735
0.62,0.026,0,0.638447,0,0.361553,0.869915,4843
0.51,0.012,0,0.789435,0,0.210565,0.952531,4761
0.62,0.027,0,0.627006,0,0.372994,0.868098,4799
0.62,0.028,0,0.756845,0,0.243155,0.936248,4894
0.62,0.029,0,0.738363,0,0.261637,0.936026,4705
0.62,0.03,0,0.752101,0,0.247899,0.940152,4879
0.62,0.031,0,0.51356,0,0.48644,0.764682,4904
0.62,0.032,0,0.648885,0,0.351115,0.868723,4799
0.62,0.033,0,0.786162,0,0.213838,0.957211,4791
0.62,0.034,0,0.696567,0,0.303433,0.908247,4632
0.62,0.035,0,0.735518,0,0.264482,0.929443,4592
0.62,0.036,0,0.692932,0,0.307068,0.905897,4867
0.51,0.013,0,0.919407,0,0.0805932,0.992908,4653
0.62,0.037,0,0.713899,0,0.286101,0.918597,4619
0.62,0.038,0,0.658999,0,0.341001,0.881233,4673
0.62,0.039,0,0.52957,0,0.47043,0.779207,4819
0.62,0.04,0,0.746532,0,0.253468,0.936738,4758
0.62,0.041,0,0.606236,0,0.393764,0.848854,4843
0.62,0.042,0,0.562233,0,0.437767,0.810959,4909
0.62,0.043,0,0.458662,0,0.541338,0.716798,4947
0.62,0.044,0,0.528516,0,0.471484,0.777596,4892
0.62,0.045,0,0.366708,0,0.633292,0.605258,4869
0.62,0.046,0,0.505917,0,0.494083,0.7576,4901
0.51,0.014,0,0.767305,0,0.232695,0.949716,4753
0.62,0.047,0,0.685038,0,0.314962,0.897527,4772
0.62,0.048,0,0.603035,0,0.396965,0.838835,4877
0.62,0.049,0,0.462067,0,0.537933,0.706992,4877
0.62,0.05,0,0.421517,0,0.578483,0.675117,4931
0.63,0,0,1,0,0,1,4683
0.63,0.001,0,0.989716,0,0.0102843,1,4959
0.63,0.002,0,0.963941,0,0.0360592,0.999384,4867
0.63,0.003,0,0.917051,0,0.0829493,0.993088,4774
0.63,0.004,0,0.95493,0,0.0450698,0.997461,4726
0.63,0.005,0,0.901301,0,0.0986994,0.99077,4767
0.51,0.015,0,0.775756,0,0.224244,0.951469,4698
0.63,0.006,0,0.939167,0,0.0608328,0.998265,4611
0.63,0.007,0,0.780084,0,0.219916,0.956184,4770
0.63,0.008,0,0.824522,0,0.175478,0.970276,4710
0.63,0.009,0,0.889512,0,0.110488,0.987947,4729
0.63,0.01,0,0.889706,0,0.110294,0.987212,4692
0.63,0.011,0,0.771823,0,0.228177,0.945991,4777
0.63,0.012,0,0.747286,0,0.252714,0.933612,4790
0.63,0.013,0,0.936557,0,0.0634431,0.99745,4705
0.63,0.014,0,0.75284,0,0.24716,0.937947,4754
0.63,0.015,0,0.830268,0,0.169732,0.9676,4784
0.51,0.016,0,0.8889,0,0.1111,0.989331,4874
0.63,0.016,0,0.861949,0,0.138051,0.984181,4741
0.63,0.017,0,0.811388,0,0.188612,0.965459,4777
0.63,0.018,0,0.708019,0,0.291981,0.913691,4901
0.63,0.019,0,0.785422,0,0.214578,0.954815,4891
0.63,0.02,0,0.69894,0,0.30106,0.914399,4813
0.63,0.021,0,0.72121,0,0.27879,0.925584,4663
0.63,0.022,0,0.852244,0,0.147756,0.979027,4768
0.63,0.023,0,0.787561,0,0.212439,0.960462,4679
0.63,0.024,0,0.919527,0,0.0804732,0.991047,4691
0.63,0.025,0,0.737686,0,0.262314,0.935224,4832
0.51,0.017,0,0.73389,0,0.26611,0.926448,4609
0.63,0.026,0,0.74201,0,0.25799,0.932717,4756
0.63,0.027,0,0.685757,0,0.314243,0.899602,5020
0.63,0.028,0,0.746591,0,0.253409,0.937487,4767
0.63,0.029,0,0.801311,0,0.198689,0.961319,4731
0.63,0.03,0,0.742275,0,0.257725,0.934911,4563
0.63,0.031,0,0.66245,0,0.33755,0.88518,4703
0.63,0.032,0,0.66127,0,0.33873,0.889462,4849
0.63,0.033,0,0.581362,0,0.418638,0.826276,4818
0.63,0.034,0,0.648796,0,0.351204,0.874048,4859
0.63,0.035,0,0.644753,0,0.355247,0.881271,4784
0.5,0.006,0,1,0,0,1,4751
0.51,0.018,0,0.710752,0,0.289248,0.913258,4669
0.63,0.036,0,0.617112,0,0.382888,0.853507,4833
0.63,0.037,0,0.549493,0,0.450507,0.787041,4738
0.63,0.038,0,0.650162,0,0.349838,0.869442,4948
0.63,0.039,0,0.654544,0,0.345456,0.879992,4908
0.63,0.04,0,0.556986,0,0.443014,0.799916,4738
0.63,0.041,0,0.518809,0,0.481191,0.765641,4971
0.63,0.042,0,0.702276,0,0.297724,0.914244,4746
0.63,0.043,0,0.542575,0,0.457425,0.796997,4862
0.63,0.044,0,0.529496,0,0.470504,0.782939,4865
0.63,0.045,0,0.602365,0,0.397635,0.843393,4821
0.51,0.019,0,0.765161,0,0.234839,0.950908,4848
0.63,0.046,0,0.590975,0,0.409025,0.833055,4798
0.63,0.047,0,0.489951,0,0.510049,0.745693,4876
0.63,0.048,0,0.604119,0,0.395881,0.845704,4783
0.63,0.049,0,0.561033,0,0.438967,0.808941,4899
0.63,0.05,0,0.486192,0,0.513808,0.732558,4816
0.64,0,0,1,0,0,1,4715
0.64,0.001,0,1,0,0,1,4804
0.64,0.002,0,0.920383,0,0.0796165,0.993956,4798
0.64,0.003,0,0.98682,0,0.0131801,1,4742
0.64,0.004,0,0.999362,0,0.000638026,1,4702
0.51,0.02,0,0.570992,0,0.429008,0.811881,4747
0.64,0.005,0,1,0,0,1,4675
0.64,0.006,0,0.949614,0,0.050386,0.99687,4793
0.64,0.007,0,0.867406,0,0.132594,0.983372,4691
0.64,0.008,0,0.966722,0,0.0332775,0.999581,4778
0.64,0.009,0,0.926118,0,0.0738825,0.994412,4832
0.64,0.01,0,0.724602,0,0.275398,0.917729,5020
0.64,0.011,0,0.759609,0,0.240391,0.944574,4709
0.64,0.012,0,0.714774,0,0.285226,0.915117,4677
0.64,0.013,0,0.809146,0,0.190854,0.963502,4603
0.64,0.014,0,0.876165,0,0.123835,0.985711,4829
0.51,0.021,0,0.773358,0,0.226642,0.945736,4902
0.64,0.015,0,0.778737,0,0.221263,0.946316,4750
0.64,0.016,0,0.780882,0,0.219118,0.950223,4922
0.64,0.017,0,0.694868,0,0.305132,0.909451,4793
0.64,0.018,0,0.742424,0,0.257576,0.930649,4917
0.64,0.019,0,0.907146,0,0.0928541,0.991147,4744
0.64,0.02,0,0.721194,0,0.278806,0.923877,4808
0.64,0.021,0,0.731077,0,0.268923,0.926829,4756
0.64,0.022,0,0.678932,0,0.321068,0.901464,4851
0.64,0.023,0,0.845632,0,0.154368,0.972646,4716
0.64,0.024,0,0.711465,0,0.288535,0.92017,4710
0.51,0.022,0,0.750102,0,0.249898,0.937781,4886
0.64,0.025,0,0.772065,0,0.227935,0.948083,5008
0.64,0.026,0,0.641895,0,0.358105,0.88024,4676
0.64,0.027,0,0.702041,0,0.297959,0.911893,4801
0.64,0.028,0,0.653166,0,0.346834,0.88382,4691
0.64,0.029,0,0.769996,0,0.230004,0.953091,4626
0.64,0.03,0,0.593381,0,0.406619,0.837678,4910
0.64,0.031,0,0.74537,0,0.25463,0.940446,4752
0.64,0.032,0,0.70773,0,0.29227,0.918355,4838
0.64,0.033,0,0.5822,0,0.4178,0.821796,4854
0.64,0.034,0,0.755488,0,0.244512,0.941668,4783
0.51,0.023,0,0.53026,0,0.46974,0.7791,4957
0.64,0.035,0,0.615807,0,0.384193,0.850803,4732
0.64,0.036,0,0.628832,0,0.371168,0.858948,4828
0.64,0.037,0,0.577217,0,0.422783,0.820229,4973
0.64,0.038,0,0.640907,0,0.359093,0.870484,4872
0.64,0.039,0,0.627812,0,0.372188,0.859792,4800
0.64,0.04,0,0.697701,0,0.302299,0.909321,4742
0.64,0.041,0,0.540502,0,0.459498,0.792083,4901
0.64,0.042,0,0.72031,0,0.27969,0.922591,4909
0.64,0.043,0,0.64911,0,0.35089,0.870157,4775
0.64,0.044,0,0.496058,0,0.503942,0.746266,4820
0.51,0.024,0,0.672907,0,0.327093,0.89211,4968
0.64,0.045,0,0.65764,0,0.34236,0.885502,4856
0.64,0.046,0,0.614868,0,0.385132,0.854893,4762
0.64,0.047,0,0.690292,0,0.309708,0.901909,4924
0.64,0.048,0,0.564311,0,0.435689,0.810662,4727
0.64,0.049,0,0.628189,0,0.371811,0.868107,4860
0.64,0.05,0,0.519123,0,0.480877,0.769071,4811
0.65,0,0,1,0,0,1,4755
0.65,0.001,0,0.995376,0,0.00462379,1,4758
